game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,odds_opening_spread,odds_latest_spread,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,odds_spread_movement,odds_total_movement,odds_spread_movement_abs,odds_total_movement_abs,odds_spread_movement_significant,odds_total_movement_significant,odds_spread_movement_sig_direction,odds_total_movement_sig_direction,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage,day_of_week,is_primetime,home_rest_days,away_rest_days,home_coming_off_bye,away_coming_off_bye,rest_advantage,home_recent_win_pct,home_recent_ppg,home_recent_papg,home_recent_margin,away_recent_win_pct,away_recent_ppg,away_recent_papg,away_recent_margin,recent_form_differential
401437655,2022,1,0.045454545454545456,26,7,17,16,-1,33,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401437998,2022,1,0.045454545454545456,30,24,31,30,-1,61,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401437999,2022,1,0.045454545454545456,4,33,24,17,-7,41,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401438000,2022,1,0.045454545454545456,25,26,41,23,-18,64,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401438001,2022,1,0.045454545454545456,16,19,24,31,7,55,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401438002,2022,1,0.045454545454545456,2,15,34,31,-3,65,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401438003,2022,1,0.045454545454545456,27,6,14,31,17,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401434030,2022,2,0.09090909090909091,12,24,27,24,-3,51,1,0,0,0,0,0,1.0,44.0,21.0,488.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,44.0,21.0,1.0,0.0,2.0,27.0,25.0,337.5,0.0,0.5,1.0,24.0,19.0,1.0,1.0,30.0,31.0,0.0,6.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,10,4.5,52.7,6.7,208.2,0.7,0,0.1,0.7,1.9090909090909092,24.454545454545453,0.2727272727272727,0.36363636363636365,37,2.5135135135135136,25.83783783783784,5.756756756756757,158.64864864864865,0.43243243243243246,0,0.3783783783783784,0.40540540540540543,2.342857142857143,31.62857142857143,0.4,0.4857142857142857,-17.0,4.0,-0.5,-1.9864864864864864,-0.2675675675675675,30.0,0.0,3.0,0,1,4,-121,0,0,125,1.0,44.0,21.0,23.0,0.5,27.0,25.0,2.0,21.0
401436831,2022,2,0.09090909090909091,2,10,41,7,-34,48,1,0,0,0,0,0,2.0,32.5,20.5,418.0,3.5,1.0,1.0,34.0,31.0,1.0,1.0,31.0,10.0,1.0,-3.0,1.0,20.0,21.0,359.0,1.0,0.0,1.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,42,2.6904761904761907,30.452380952380953,4.928571428571429,136.66666666666666,0.4523809523809524,0,0.30952380952380953,0.6190476190476191,1.4,16.825,0.3,0.425,11,2.090909090909091,31.09090909090909,5.7272727272727275,169.63636363636363,0.36363636363636365,0,0.36363636363636365,0.5454545454545454,1.75,31.583333333333332,0.25,0.3333333333333333,-12.5,0.5,-1.0,-0.5995670995670999,-0.08874458874458874,-34.0,-1.0,-1.5,3,1,-118,8,0,0,-126,1.0,32.5,20.5,12.0,0.0,20.0,21.0,-1.0,13.0
401436832,2022,2,0.09090909090909091,21,16,24,7,-17,31,1,0,0,0,0,0,1.0,38.0,35.0,455.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,35.0,1.0,0.0,2.0,23.5,19.0,363.5,0.0,0.5,2.0,23.5,19.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,10,3.1,45.0,7.3,189.4,0.5,0,0.1,0.7,3.8181818181818183,35.18181818181818,0.5454545454545454,0.36363636363636365,26,2.730769230769231,41.38461538461539,6.846153846153846,194.26923076923077,0.5,0,0.23076923076923078,0.7307692307692307,2.3793103448275863,40.724137931034484,0.3793103448275862,0.1724137931034483,-14.5,-16.0,-0.5,-0.36923076923076925,0.0,0.0,0.0,0.0,3,1,8,-118,0,0,126,1.0,38.0,35.0,3.0,0.5,23.5,19.0,4.5,-1.5
401437605,2022,2,0.09090909090909091,25,26,27,7,-20,34,1,0,0,0,0,0,2.0,25.5,21.0,418.0,1.0,0.5,1.0,41.0,23.0,1.0,1.0,10.0,19.0,0.0,-31.0,2.0,20.0,28.5,292.5,1.5,0.5,1.0,17.0,16.0,1.0,1.0,23.0,41.0,0.0,6.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,31,2.903225806451613,42.096774193548384,6.580645161290323,191.61290322580646,0.5806451612903226,0,0.16129032258064516,0.7096774193548387,2.225806451612903,28.806451612903224,0.3548387096774194,0.3548387096774194,28,2.3214285714285716,34.32142857142857,6.357142857142857,173.17857142857142,0.39285714285714285,0,0.2857142857142857,0.5357142857142857,3.5357142857142856,52.142857142857146,0.7142857142857143,0.14285714285714285,-5.5,7.5,0.0,-0.5817972350230414,-0.18778801843317977,-18.0,-1.0,-12.5,2,0,-118,-118,0,0,0,0.5,25.5,21.0,4.5,0.5,20.0,28.5,-8.5,13.0
401437606,2022,2,0.09090909090909091,9,3,27,10,-17,37,1,0,0,0,0,0,1.0,7.0,23.0,338.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,23.0,0.0,0.0,1.0,19.0,10.0,204.0,1.0,1.0,1.0,19.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,11,0.6363636363636364,30.272727272727273,5.545454545454546,156.0909090909091,0.09090909090909091,0,0.2727272727272727,0.45454545454545453,2.3,38.0,0.5,0.2,11,1.9090909090909092,22.09090909090909,5.090909090909091,144.72727272727272,0.2727272727272727,0,0.45454545454545453,0.45454545454545453,0.9090909090909091,27.727272727272727,0.18181818181818182,0.09090909090909091,12.0,-13.0,1.0,1.272727272727273,0.1818181818181818,0.0,0.0,0.0,2,0,7,7,0,0,0,0.0,7.0,23.0,-16.0,1.0,19.0,10.0,9.0,-25.0
401437633,2022,2,0.09090909090909091,33,15,38,42,4,80,0,0,0,0,0,0,2.0,20.5,16.5,319.0,1.5,0.5,0.0,0.0,0.0,0.0,2.0,20.5,16.5,0.5,0.0,2.0,25.5,20.5,269.0,1.0,0.5,1.0,20.0,7.0,1.0,1.0,31.0,34.0,0.0,11.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,31,2.3225806451612905,32.774193548387096,6.064516129032258,178.7741935483871,0.3870967741935484,0,0.1935483870967742,0.6129032258064516,1.6785714285714286,29.035714285714285,0.2857142857142857,0.32142857142857145,38,1.5526315789473684,19.394736842105264,5.394736842105263,139.05263157894737,0.34210526315789475,0,0.42105263157894735,0.2894736842105263,2.341463414634146,27.609756097560975,0.3902439024390244,0.2682926829268293,5.0,4.0,0.0,-0.7699490662139221,-0.04499151103565363,31.0,0.0,5.5,2,0,-119,-119,0,0,0,0.5,20.5,16.5,4.0,0.5,25.5,20.5,5.0,-1.0
401437635,2022,2,0.09090909090909091,5,20,30,31,1,61,0,0,0,0,0,0,1.0,26.0,24.0,355.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,24.0,1.0,0.0,1.0,9.0,24.0,380.0,2.0,0.0,1.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,11,2.3636363636363638,36.27272727272727,7.090909090909091,209.63636363636363,0.5454545454545454,0,0.18181818181818182,0.7272727272727273,2.0,25.083333333333332,0.3333333333333333,0.4166666666666667,12,1.0833333333333333,29.416666666666668,6.75,162.5,0.16666666666666666,0,0.25,0.4166666666666667,1.8461538461538463,22.46153846153846,0.3076923076923077,0.3076923076923077,-17.0,0.0,-1.0,-1.2803030303030305,-0.3787878787878788,0.0,0.0,0.0,2,0,7,7,0,0,0,1.0,26.0,24.0,2.0,0.0,9.0,24.0,-15.0,17.0
